id_municipio,particao
4100608,validacao
4100707,treino
4100806,treino
4100905,validacao
4101002,treino
4101051,treino
4101101,treino
4101150,treino
4101200,treino
4101309,treino
4101408,teste
4101507,validacao
4101606,treino
4101655,treino
4101705,teste
4101804,treino
4101853,teste
4101903,teste
4102000,teste
4102109,treino
4102208,treino
4102307,treino
4102406,teste
4102505,treino
4102604,treino
4102703,validacao
4102752,treino
4102802,validacao
4102901,treino
4103008,teste
4103024,treino
4103040,teste
4103057,teste
4103107,validacao
4103156,validacao
4103206,treino
4103222,treino
4103305,validacao
4103354,treino
4103370,teste
4103404,teste
4103453,validacao
4103479,validacao
4103503,treino
4103602,treino
4103701,teste
4103800,treino
4103909,teste
4103958,teste
4104006,treino
4104055,teste
4104105,treino
4104204,treino
4104253,teste
4104303,treino
4104402,teste
4104428,treino
4104451,treino
4104501,validacao
4104600,teste
4104659,treino
4104709,treino
4104808,validacao
4104907,teste
4105003,treino
4105102,treino
4105201,treino
4105300,treino
4105409,teste
4105508,treino
4105607,treino
4105706,treino
4105805,treino
4105904,teste
4106001,treino
4106100,validacao
4106209,treino
4106308,validacao
4106407,validacao
4106456,teste
4106506,teste
4106555,teste
4106571,treino
4106605,teste
4106704,teste
4106803,treino
4106852,teste
4106902,treino
4107009,treino
4107108,treino
4107124,treino
4107157,teste
4107207,treino
4107256,treino
4107306,treino
4107405,teste
4107504,validacao
4107520,treino
4107538,validacao
4107546,treino
4107553,treino
4107603,treino
4107652,validacao
4107702,treino
4107736,validacao
4107751,teste
4107801,treino
4107850,treino
4107900,teste
4108007,treino
4108106,treino
4108205,treino
4108304,treino
4108320,treino
4108403,teste
4108452,teste
4108502,treino
4108551,treino
4108601,treino
4108650,teste
4108700,validacao
4108809,validacao
4108908,treino
4108957,treino
4109005,validacao
4109104,treino
4109203,treino
4109302,treino
4109401,treino
4109500,treino
4109609,treino
4109658,treino
4109708,treino
4109757,treino
4109807,treino
4109906,treino
4110003,treino
4110052,treino
4110078,treino
4110102,treino
4110201,validacao
4110300,treino
4110409,treino
4110508,treino
4110607,validacao
4110656,treino
4110706,treino
4110805,validacao
4110904,treino
4110953,treino
4111001,teste
4111100,treino
4111209,treino
4111258,validacao
4111308,teste
4111407,treino
4111506,teste
4111555,teste
4111605,validacao
4111704,validacao
4111803,treino
4111902,treino
4112009,teste
4112108,treino
4112207,treino
4112306,validacao
4112405,treino
4112504,validacao
4112603,treino
4112702,teste
4112751,treino
4112801,teste
4112900,treino
4112959,treino
4113007,treino
4113106,treino
4113205,treino
4113254,treino
4113304,treino
4113403,teste
4113429,treino
4113452,treino
4113502,validacao
4113601,validacao
4113700,teste
4113734,treino
4113759,treino
4113809,validacao
4113908,treino
4114005,treino
4114104,teste
4114203,treino
4114302,treino
4114351,teste
4114401,treino
4114500,treino
4114609,teste
4114708,treino
4114807,treino
4114906,teste
4115002,teste
4115101,treino
4115200,treino
4115309,validacao
4115358,treino
4115408,validacao
4115457,treino
4115507,treino
4115606,treino
4115705,validacao
4115739,validacao
4115754,validacao
4115804,treino
4115853,validacao
4115903,treino
4116000,validacao
4116059,treino
4116109,validacao
4116208,validacao
4116307,validacao
4116406,treino
4116505,validacao
4116604,validacao
4116703,treino
4116802,validacao
4116901,teste
4116950,treino
4117008,treino
4117057,treino
4117107,validacao
4117206,validacao
4117214,teste
4117222,validacao
4117255,treino
4117271,validacao
4117297,teste
4117305,treino
4117404,treino
4117453,validacao
4117503,validacao
4117602,treino
4117701,treino
4117800,teste
4117909,validacao
4118006,treino
4118105,treino
4118204,treino
4118303,treino
4118402,treino
4118451,treino
4118501,treino
4118600,treino
4118709,teste
4118808,treino
4118857,treino
4118907,treino
4119004,treino
4119103,treino
4119152,validacao
4119202,treino
4119251,treino
4119301,treino
4119400,validacao
4119509,treino
4119608,teste
4119657,treino
4119707,teste
4119806,validacao
4119905,validacao
4119954,treino
4120002,validacao
4120101,treino
4120150,validacao
4120200,teste
4120309,treino
4120333,treino
4120358,treino
4120408,treino
4120507,validacao
4120606,teste
4120655,treino
4120705,teste
4120804,treino
4120853,treino
4120903,treino
4121000,treino
4121109,treino
4121208,treino
4121257,treino
4121307,teste
4121356,validacao
4121406,treino
4121505,treino
4121604,validacao
4121703,validacao
4121752,treino
4121802,teste
4121901,treino
4122008,treino
4122107,treino
4122156,teste
4122172,treino
4122206,teste
4122305,validacao
4122404,treino
4122503,treino
4122602,validacao
4122651,treino
4122701,treino
4122800,teste
4122909,treino
4123006,teste
4123105,treino
4123204,teste
4123303,treino
4123402,treino
4123501,treino
4123600,treino
4123709,teste
4123808,treino
4123824,teste
4123857,treino
4123907,validacao
4123956,treino
4124004,treino
4124020,treino
4124053,treino
4124103,validacao
4124202,treino
4124301,teste
4124400,treino
4124509,validacao
4124608,validacao
4124707,treino
4124806,teste
4124905,validacao
4125001,treino
4125100,treino
4125209,treino
4125308,validacao
4125357,treino
4125407,teste
4125456,treino
4125506,treino
4125555,teste
4125605,validacao
4125704,teste
4125753,treino
4125803,treino
4125902,treino
4126009,teste
4126108,treino
4126207,teste
4126256,treino
4126272,treino
4126306,treino
4126355,treino
4126405,treino
4126504,teste
4126603,treino
4126652,validacao
4126678,treino
4126702,treino
4126801,teste
4126900,treino
4127007,validacao
4127106,treino
4127205,treino
4127304,treino
4127403,validacao
4127502,validacao
4127601,teste
4127700,treino
4127809,validacao
4127858,treino
4127882,treino
4127908,treino
4127957,treino
4127965,treino
4128005,validacao
4128104,treino
4128203,validacao
4128302,treino
4128401,treino
4128500,treino
4128534,teste
4128559,treino
4128609,teste
4128625,treino
4128633,treino
4128658,treino
4128708,validacao
4128807,treino
4200051,validacao
4200101,treino
4200200,treino
4200309,teste
4200408,teste
4200507,treino
4200556,teste
4200606,treino
4200705,teste
4200754,treino
4200804,validacao
4200903,treino
4201000,treino
4201109,teste
4201208,treino
4201257,teste
4201273,treino
4201307,treino
4201406,treino
4201505,teste
4201604,validacao
4201653,validacao
4201703,treino
4201802,treino
4201901,teste
4201950,teste
4202057,treino
4202073,treino
4202081,teste
4202099,treino
4202107,treino
4202131,treino
4202156,treino
4202206,teste
4202305,treino
4202404,treino
4202438,teste
4202453,treino
4202503,validacao
4202537,treino
4202578,treino
4202602,validacao
4202701,treino
4202800,treino
4202859,treino
4202875,treino
4202909,treino
4203006,treino
4203105,validacao
4203154,teste
4203303,treino
4203402,validacao
4203501,treino
4203600,treino
4203709,teste
4203808,teste
4203907,validacao
4203956,treino
4204004,validacao
4204103,teste
4204152,treino
4204178,treino
4204194,treino
4204202,treino
4204251,validacao
4204301,treino
4204350,treino
4204400,treino
4204459,validacao
4204509,treino
4204558,treino
4204608,validacao
4204707,treino
4204756,treino
4204806,validacao
4204905,treino
4205001,treino
4205100,treino
4205159,teste
4205175,teste
4205191,treino
4205209,treino
4205308,treino
4205357,treino
4205407,treino
4205431,validacao
4205456,validacao
4205506,treino
4205555,teste
4205605,treino
4205704,teste
4205803,teste
4205902,treino
4206009,validacao
4206108,validacao
4206207,teste
4206306,validacao
4206405,validacao
4206504,validacao
4206603,treino
4206652,treino
4206702,teste
4206751,treino
4206801,treino
4206900,treino
4207007,validacao
4207106,treino
4207205,teste
4207304,treino
4207403,treino
4207502,treino
4207577,teste
4207601,treino
4207650,teste
4207684,treino
4207700,treino
4207759,treino
4207809,treino
4207858,treino
4207908,teste
4208005,treino
4208104,treino
4208203,treino
4208302,validacao
4208401,treino
4208450,validacao
4208500,treino
4208609,teste
4208708,treino
4208807,teste
4208906,treino
4208955,treino
4209003,treino
4209102,treino
4209151,treino
4209177,validacao
4209201,treino
4209300,treino
4209409,treino
4209458,treino
4209508,treino
4209607,teste
4209706,treino
4209805,teste
4209854,validacao
4209904,treino
4210001,validacao
4210035,treino
4210050,teste
4210100,validacao
4210209,treino
4210308,treino
4210407,treino
4210506,treino
4210555,validacao
4210605,teste
4210704,validacao
4210803,treino
4210852,validacao
4210902,validacao
4211009,validacao
4211058,validacao
4211108,teste
4211207,treino
4211256,treino
4211306,teste
4211405,treino
4211454,treino
4211504,teste
4211603,treino
4211652,teste
4211702,treino
4211751,treino
4211801,teste
4211850,treino
4211876,validacao
4211892,teste
4211900,treino
4212007,treino
4212056,treino
4212106,treino
4212205,treino
4212239,validacao
4212254,validacao
4212270,validacao
4212304,treino
4212403,treino
4212502,treino
4212601,treino
4212650,validacao
4212700,teste
4212809,validacao
4212908,validacao
4213005,treino
4213104,treino
4213153,teste
4213203,teste
4213302,treino
4213351,treino
4213401,treino
4213500,teste
4213609,treino
4213708,teste
4213807,teste
4213906,treino
4214003,treino
4214102,treino
4214151,validacao
4214201,validacao
4214300,treino
4214409,validacao
4214508,validacao
4214607,treino
4214706,treino
4214805,treino
4214904,treino
4215000,validacao
4215059,treino
4215075,validacao
4215109,validacao
4215208,treino
4215307,teste
4215356,treino
4215406,treino
4215455,validacao
4215505,treino
4215554,treino
4215604,teste
4215653,treino
4215679,treino
4215687,validacao
4215695,treino
4215703,treino
4215752,treino
4215802,treino
4215901,teste
4216008,treino
4216057,treino
4216107,teste
4216206,treino
4216255,validacao
4216305,teste
4216354,validacao
4216404,treino
4216503,validacao
4216602,treino
4216701,treino
4216800,treino
4216909,treino
4217006,treino
4217105,validacao
4217154,treino
4217204,treino
4217253,treino
4217303,teste
4217402,teste
4217501,treino
4217550,treino
4217600,treino
4217709,treino
4217758,treino
4217808,teste
4217907,validacao
4217956,treino
4218004,treino
4218103,validacao
4218202,teste
4218251,teste
4218301,treino
4218350,treino
4218400,treino
4218509,treino
4218608,treino
4218707,treino
4218756,treino
4218806,treino
4218855,treino
4218905,teste
4218954,teste
4219002,teste
4219101,teste
4219150,treino
4219176,treino
4219200,treino
4219309,validacao
4219358,treino
4219408,treino
4219507,teste
4219606,treino
4219705,treino
4219853,treino
4220000,validacao
4300034,treino
4300059,treino
4300109,treino
4300208,validacao
4300307,validacao
4300406,treino
4300455,validacao
4300471,teste
4300505,validacao
4300554,validacao
4300570,treino
4300604,treino
4300638,treino
4300646,treino
4300661,treino
4300703,treino
4300802,treino
4300851,treino
4300877,treino
4300901,teste
4301008,treino
4301057,treino
4301073,treino
4301107,treino
4301206,validacao
4301305,validacao
4301404,treino
4301503,treino
4301552,treino
4301602,treino
4301636,treino
4301651,treino
4301701,validacao
4301750,treino
4301800,teste
4301859,treino
4301875,teste
4301909,validacao
4301958,treino
4302006,validacao
4302105,treino
4302204,treino
4302220,treino
4302238,validacao
4302253,teste
4302303,treino
4302352,teste
4302378,validacao
4302402,treino
4302451,validacao
4302501,treino
4302584,treino
4302600,validacao
4302659,validacao
4302709,treino
4302808,treino
4302907,treino
4303004,teste
4303103,treino
4303202,treino
4303301,treino
4303400,treino
4303509,validacao
4303558,validacao
4303608,treino
4303673,treino
4303707,validacao
4303806,teste
4303905,validacao
4304002,treino
4304101,treino
4304200,validacao
4304309,teste
4304358,teste
4304408,treino
4304507,treino
4304606,treino
4304622,validacao
4304630,validacao
4304655,teste
4304663,teste
4304671,treino
4304689,treino
4304697,treino
4304705,teste
4304713,treino
4304804,treino
4304853,treino
4304903,teste
4304952,validacao
4305009,validacao
4305108,teste
4305116,teste
4305124,teste
4305132,treino
4305157,treino
4305173,teste
4305207,treino
4305306,treino
4305355,teste
4305371,validacao
4305405,treino
4305439,treino
4305447,treino
4305454,treino
4305504,treino
4305587,teste
4305603,treino
4305702,treino
4305801,teste
4305850,treino
4305871,validacao
4305900,teste
4305959,validacao
4305975,treino
4306007,teste
4306056,teste
4306072,validacao
4306106,treino
4306130,teste
4306205,treino
4306304,teste
4306320,treino
4306379,teste
4306403,treino
4306452,validacao
4306502,teste
4306551,treino
4306601,validacao
4306700,treino
4306734,validacao
4306759,validacao
4306767,treino
4306809,treino
4306908,treino
4306924,teste
4306932,treino
4306957,treino
4306973,validacao
4307005,teste
4307054,treino
4307104,validacao
4307203,treino
4307302,validacao
4307401,validacao
4307450,treino
4307500,treino
4307559,treino
4307609,treino
4307708,validacao
4307807,validacao
4307815,treino
4307831,treino
4307864,treino
4307906,treino
4308003,treino
4308052,validacao
4308078,treino
4308102,treino
4308201,validacao
4308250,treino
4308300,validacao
4308409,treino
4308433,treino
4308458,treino
4308508,validacao
4308607,treino
4308706,validacao
4308805,treino
4308854,validacao
4308904,treino
4309001,validacao
4309050,validacao
4309100,treino
4309126,validacao
4309159,validacao
4309209,treino
4309258,treino
4309308,treino
4309407,teste
4309506,validacao
4309555,treino
4309571,treino
4309605,treino
4309654,treino
4309704,treino
4309753,treino
4309803,treino
4309902,validacao
4309951,treino
4310009,treino
4310108,validacao
4310207,treino
4310306,treino
4310330,treino
4310363,validacao
4310405,treino
4310413,validacao
4310439,teste
4310462,teste
4310504,validacao
4310538,treino
4310553,treino
4310579,validacao
4310603,treino
4310652,treino
4310702,validacao
4310751,treino
4310801,treino
4310850,validacao
4310900,treino
4311007,treino
4311106,treino
4311122,treino
4311130,treino
4311155,treino
4311205,treino
4311239,teste
4311254,treino
4311270,treino
4311304,validacao
4311403,treino
4311429,treino
4311502,treino
4311601,treino
4311627,treino
4311643,treino
4311700,treino
4311718,treino
4311734,treino
4311759,treino
4311775,treino
4311791,treino
4311809,treino
4311908,treino
4311981,teste
4312005,treino
4312054,treino
4312104,validacao
4312138,treino
4312153,treino
4312179,treino
4312203,validacao
4312252,treino
4312302,treino
4312351,teste
4312377,treino
4312385,validacao
4312401,validacao
4312427,treino
4312443,treino
4312450,treino
4312476,treino
4312500,teste
4312609,treino
4312617,treino
4312625,teste
4312658,validacao
4312708,teste
4312757,teste
4312807,treino
4312906,treino
4312955,treino
4313003,treino
4313011,treino
4313037,treino
4313060,teste
4313086,treino
4313102,treino
4313201,treino
4313300,treino
4313334,treino
4313359,treino
4313375,teste
4313391,treino
4313409,validacao
4313425,treino
4313441,validacao
4313490,teste
4313508,validacao
4313607,treino
4313656,validacao
4313706,treino
4313805,treino
4313904,teste
4313953,validacao
4314001,treino
4314027,treino
4314035,teste
4314050,teste
4314068,treino
4314076,treino
4314100,treino
4314134,treino
4314159,teste
4314175,treino
4314209,teste
4314308,validacao
4314407,treino
4314423,treino
4314456,teste
4314464,validacao
4314472,teste
4314498,treino
4314506,treino
4314555,treino
4314605,treino
4314704,treino
4314753,validacao
4314779,treino
4314787,treino
4314803,treino
4314902,validacao
4315008,treino
4315057,treino
4315073,treino
4315107,validacao
4315131,teste
4315149,treino
4315156,treino
4315172,treino
4315206,validacao
4315305,validacao
4315313,teste
4315321,treino
4315354,validacao
4315404,treino
4315503,treino
4315552,validacao
4315602,treino
4315701,treino
4315750,teste
4315800,treino
4315909,teste
4316006,validacao
4316105,treino
4316204,treino
4316303,treino
4316402,treino
4316428,validacao
4316436,treino
4316451,teste
4316477,treino
4316501,treino
4316600,treino
4316709,teste
4316733,treino
4316758,teste
4316808,treino
4316907,treino
4316956,treino
4316972,treino
4317004,treino
4317103,treino
4317202,treino
4317301,treino
4317400,teste
4317509,treino
4317558,treino
4317608,treino
4317707,teste
4317756,treino
4317806,treino
4317905,validacao
4317954,treino
4318002,treino
4318051,treino
4318101,treino
4318200,treino
4318309,treino
4318408,treino
4318424,treino
4318432,treino
4318440,treino
4318457,validacao
4318465,treino
4318481,teste
4318499,validacao
4318507,validacao
4318606,treino
4318614,teste
4318622,validacao
4318705,treino
4318804,treino
4318903,treino
4319000,treino
4319109,treino
4319125,treino
4319158,treino
4319208,treino
4319307,validacao
4319356,treino
4319364,treino
4319372,treino
4319406,treino
4319505,teste
4319604,treino
4319703,treino
4319711,treino
4319737,validacao
4319752,treino
4319802,treino
4319901,treino
4320008,treino
4320107,validacao
4320206,treino
4320230,teste
4320263,treino
4320305,treino
4320321,treino
4320354,validacao
4320404,treino
4320453,treino
4320503,teste
4320552,validacao
4320578,validacao
4320602,treino
4320651,teste
4320677,treino
4320701,validacao
4320800,treino
4320859,teste
4320909,teste
4321006,treino
4321105,teste
4321204,validacao
4321303,teste
4321329,teste
4321352,treino
4321402,treino
4321436,validacao
4321451,treino
4321469,teste
4321477,teste
4321493,teste
4321501,treino
4321600,treino
4321626,treino
4321634,treino
4321667,teste
4321709,treino
4321808,treino
4321832,treino
4321857,treino
4321907,treino
4321956,treino
4322004,treino
4322103,treino
4322152,validacao
4322202,validacao
4322251,treino
4322301,treino
4322327,teste
4322343,treino
4322376,validacao
4322400,treino
4322509,teste
4322525,treino
4322533,teste
4322541,treino
4322558,treino
4322608,teste
4322707,treino
4322806,treino
4322855,treino
4322905,treino
4323002,teste
4323101,treino
4323200,treino
4323309,teste
4323358,treino
4323408,treino
4323457,treino
4323507,treino
4323606,treino
4323705,treino
4323754,treino
4323770,treino
4323804,validacao
5000203,treino
5000252,treino
5000609,validacao
5000708,treino
5000807,teste
5000856,treino
5000906,treino
5001003,validacao
5001102,treino
5001243,treino
5001508,teste
5001904,teste
5002001,treino
5002100,validacao
5002159,validacao
5002209,teste
5002308,teste
5002407,treino
5002605,validacao
5002704,validacao
5002803,treino
5002902,teste
5002951,treino
5003108,treino
5003157,treino
5003207,teste
5003256,treino
5003306,validacao
5003454,treino
5003488,teste
5003504,treino
5003702,validacao
5003751,treino
5003801,validacao
5003900,validacao
5004007,treino
5004106,teste
5004304,treino
5004403,treino
5004502,validacao
5004601,treino
5004700,treino
5004809,teste
5004908,treino
5005004,treino
5005103,treino
5005152,treino
5005202,treino
5005251,treino
5005400,teste
5005608,validacao
5005681,teste
5005707,validacao
5005806,validacao
5006002,validacao
5006200,treino
5006259,treino
5006275,treino
5006309,treino
5006358,treino
5006408,validacao
5006606,validacao
5006903,treino
5007109,treino
5007208,teste
5007307,treino
5007406,validacao
5007505,teste
5007554,treino
5007695,treino
5007703,treino
5007802,treino
5007901,validacao
5007935,treino
5007950,teste
5007976,validacao
5008008,validacao
5008305,teste
5008404,treino
5100102,validacao
5100201,validacao
5100250,teste
5100300,validacao
5100359,treino
5100409,treino
5100508,validacao
5100607,treino
5100805,validacao
5101001,validacao
5101209,teste
5101258,validacao
5101308,validacao
5101407,teste
5101605,treino
5101704,treino
5101803,treino
5101852,validacao
5101902,teste
5102504,treino
5102603,treino
5102637,teste
5102678,validacao
5102686,treino
5102694,teste
5102702,treino
5102793,treino
5102850,treino
5103007,treino
5103056,teste
5103106,treino
5103205,teste
5103254,treino
5103304,treino
5103353,treino
5103361,validacao
5103379,validacao
5103403,treino
5103437,treino
5103452,treino
5103502,treino
5103601,validacao
5103700,treino
5103809,treino
5103858,teste
5103908,treino
5103957,validacao
5104104,treino
5104203,validacao
5104500,validacao
5104526,teste
5104542,treino
5104559,treino
5104609,treino
5104807,validacao
5104906,treino
5105002,treino
5105101,teste
5105150,treino
5105176,treino
5105200,treino
5105234,treino
5105259,validacao
5105309,treino
5105507,teste
5105580,treino
5105606,teste
5105622,treino
5105903,treino
5106000,teste
5106109,teste
5106158,treino
5106174,treino
5106182,validacao
5106190,treino
5106208,treino
5106216,treino
5106224,treino
5106232,treino
5106240,teste
5106257,validacao
5106265,treino
5106273,teste
5106281,treino
5106299,teste
5106307,validacao
5106315,treino
5106372,treino
5106422,validacao
5106455,teste
5106505,teste
5106653,treino
5106703,treino
5106752,treino
5106778,validacao
5106802,treino
5106828,validacao
5106851,treino
5107008,validacao
5107040,treino
5107065,validacao
5107107,treino
5107156,validacao
5107180,validacao
5107198,validacao
5107206,treino
5107248,teste
5107263,treino
5107297,treino
5107305,validacao
5107354,treino
5107404,treino
5107578,treino
5107602,treino
5107701,treino
5107743,teste
5107750,treino
5107768,treino
5107776,treino
5107792,treino
5107800,treino
5107859,treino
5107875,treino
5107883,validacao
5107909,treino
5107925,validacao
5107941,treino
5107958,treino
5108006,treino
5108055,teste
5108105,treino
5108204,validacao
5108303,validacao
5108352,teste
5108402,treino
5108501,treino
5108600,validacao
5108808,treino
5108857,validacao
5108907,treino
5108956,treino
5200050,treino
5200100,treino
5200134,validacao
5200159,validacao
5200175,treino
5200209,treino
5200258,treino
5200308,treino
5200506,treino
5200555,validacao
5200605,treino
5200803,treino
5200829,treino
5200852,validacao
5200902,treino
5201108,validacao
5201207,teste
5201306,treino
5201405,validacao
5201454,treino
5201504,validacao
5201603,validacao
5201702,treino
5201801,validacao
5202155,treino
5202353,treino
5202502,teste
5202601,teste
5202809,treino
5203104,validacao
5203203,treino
5203302,treino
5203401,treino
5203500,treino
5203559,teste
5203575,treino
5203609,validacao
5203807,validacao
5203906,validacao
5203939,treino
5203962,validacao
5204003,treino
5204102,treino
5204201,validacao
5204250,treino
5204300,treino
5204409,treino
5204508,validacao
5204557,treino
5204607,treino
5204656,treino
5204706,teste
5204805,treino
5204854,treino
5204904,treino
5204953,teste
5205000,teste
5205059,treino
5205109,teste
5205208,treino
5205307,treino
5205406,validacao
5205455,validacao
5205471,treino
5205497,treino
5205513,treino
5205521,treino
5205703,treino
5205802,treino
5205901,teste
5206206,treino
5206305,treino
5206404,teste
5206503,teste
5206602,teste
5206701,treino
5206800,treino
5206909,teste
5207105,treino
5207253,validacao
5207352,treino
5207402,treino
5207501,validacao
5207535,treino
5207600,teste
5207808,treino
5207907,teste
5208004,treino
5208103,teste
5208152,validacao
5208301,treino
5208400,treino
5208509,validacao
5208608,treino
5208707,treino
5208806,teste
5208905,teste
5209101,treino
5209150,treino
5209200,validacao
5209291,validacao
5209408,teste
5209457,treino
5209606,validacao
5209705,validacao
5209804,validacao
5209903,treino
5209937,treino
5209952,treino
5210000,treino
5210109,teste
5210158,validacao
5210208,treino
5210307,treino
5210406,treino
5210562,teste
5210604,validacao
5210802,validacao
5210901,treino
5211008,treino
5211206,treino
5211305,validacao
5211404,treino
5211503,treino
5211602,treino
5211701,treino
5211800,teste
5211909,teste
5212006,treino
5212055,teste
5212105,treino
5212204,treino
5212253,validacao
5212303,treino
5212501,treino
5212600,validacao
5212709,validacao
5212808,treino
5212907,treino
5212956,validacao
5213004,treino
5213053,teste
5213087,treino
5213103,validacao
5213400,validacao
5213509,treino
5213707,teste
5213756,validacao
5213772,treino
5213806,treino
5213855,validacao
5213905,treino
5214002,treino
5214051,validacao
5214101,teste
5214408,treino
5214507,validacao
5214606,treino
5214705,teste
5214804,validacao
5214838,treino
5214861,treino
5214879,treino
5214903,teste
5215009,treino
5215207,treino
5215231,treino
5215256,treino
5215306,validacao
5215405,validacao
5215504,treino
5215603,treino
5215652,treino
5215702,teste
5215801,treino
5215900,treino
5216007,validacao
5216304,validacao
5216403,teste
5216452,validacao
5216809,validacao
5216908,teste
5217104,teste
5217203,teste
5217302,validacao
5217401,treino
5217609,treino
5217708,treino
5218003,treino
5218052,treino
5218102,treino
5218300,treino
5218391,validacao
5218508,treino
5218607,treino
5218706,validacao
5218789,treino
5218805,teste
5218904,teste
5219001,treino
5219100,treino
5219209,teste
5219258,treino
5219357,treino
5219407,validacao
5219456,teste
5219506,teste
5219605,treino
5219704,teste
5219712,validacao
5219738,treino
5219753,treino
5219803,treino
5219902,treino
5220009,treino
5220058,teste
5220108,treino
5220157,treino
5220207,treino
5220264,treino
5220280,treino
5220405,treino
5220454,treino
5220504,teste
5220603,treino
5220686,treino
5220702,validacao
5221007,teste
5221080,treino
5221197,treino
5221304,treino
5221403,validacao
5221452,treino
5221502,treino
5221551,treino
5221577,teste
5221601,treino
5221700,teste
5221809,treino
5221858,teste
5221908,treino
5222005,teste
5222054,treino
5222203,treino
5222302,treino
5300108,validacao
